recipient_row_id,donor_row_id,schedule,answer_pattern,recipient_reliability,donor_reliability,delta_a,recipient_z_bayes,donor_z_bayes,non_tie,layer,site,condition,baseline_margin,patched_margin,margin_change,design_sha256,reasoning,backend,base_reliability_regime,baseline_recipient_correct,patched_recipient_correct,baseline_counterfactual_correct,patched_counterfactual_correct,margin_change_toward_counterfactual,choice_changed,original_task_repaired,original_task_harmed
bfb5c79b1bee5317106f707a,57bf8cc514f3b92d8f46610c,3,NYN,1/20,19/20,-2.0,5.888877958332881,-5.8888779583328805,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
bfb5c79b1bee5317106f707a,57bf8cc514f3b92d8f46610c,3,NYN,1/20,19/20,-2.0,5.888877958332881,-5.8888779583328805,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
0ff72b047691745774c51423,a4ddccda0e36364bb62a15d2,3,YNY,1/20,19/20,2.0,-5.888877958332881,5.8888779583328805,True,2,final_prompt,reliability_interchange,-0.375,-0.5,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,-0.125,False,False,False
0ff72b047691745774c51423,a4ddccda0e36364bb62a15d2,3,YNY,1/20,19/20,2.0,-5.888877958332881,5.8888779583328805,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
0ff72b047691745774c51423,a4ddccda0e36364bb62a15d2,3,YNY,1/20,19/20,2.0,-5.888877958332881,5.8888779583328805,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
57bf8cc514f3b92d8f46610c,bfb5c79b1bee5317106f707a,3,NYN,19/20,1/20,-2.0,-5.8888779583328805,5.888877958332881,True,2,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
57bf8cc514f3b92d8f46610c,bfb5c79b1bee5317106f707a,3,NYN,19/20,1/20,-2.0,-5.8888779583328805,5.888877958332881,True,31,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
57bf8cc514f3b92d8f46610c,bfb5c79b1bee5317106f707a,3,NYN,19/20,1/20,-2.0,-5.8888779583328805,5.888877958332881,True,29,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
a4ddccda0e36364bb62a15d2,0ff72b047691745774c51423,3,YNY,19/20,1/20,2.0,5.8888779583328805,-5.888877958332881,True,2,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
a4ddccda0e36364bb62a15d2,0ff72b047691745774c51423,3,YNY,19/20,1/20,2.0,5.8888779583328805,-5.888877958332881,True,31,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
a4ddccda0e36364bb62a15d2,0ff72b047691745774c51423,3,YNY,19/20,1/20,2.0,5.8888779583328805,-5.888877958332881,True,29,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
73e4c94e4d622c02cc6f28d1,9bcb3d9cf8508e7eae528b44,3,NYN,1/4,3/4,-2.0,2.1972245773362196,-2.1972245773362196,True,2,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
73e4c94e4d622c02cc6f28d1,9bcb3d9cf8508e7eae528b44,3,NYN,1/4,3/4,-2.0,2.1972245773362196,-2.1972245773362196,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
73e4c94e4d622c02cc6f28d1,9bcb3d9cf8508e7eae528b44,3,NYN,1/4,3/4,-2.0,2.1972245773362196,-2.1972245773362196,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
452fdb3e9010a8bd32406f7f,bf7cdff397478f983724d33b,3,YNY,1/4,3/4,2.0,-2.1972245773362196,2.1972245773362196,True,2,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
452fdb3e9010a8bd32406f7f,bf7cdff397478f983724d33b,3,YNY,1/4,3/4,2.0,-2.1972245773362196,2.1972245773362196,True,31,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
452fdb3e9010a8bd32406f7f,bf7cdff397478f983724d33b,3,YNY,1/4,3/4,2.0,-2.1972245773362196,2.1972245773362196,True,29,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
9bcb3d9cf8508e7eae528b44,73e4c94e4d622c02cc6f28d1,3,NYN,3/4,1/4,-2.0,-2.1972245773362196,2.1972245773362196,True,2,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
9bcb3d9cf8508e7eae528b44,73e4c94e4d622c02cc6f28d1,3,NYN,3/4,1/4,-2.0,-2.1972245773362196,2.1972245773362196,True,31,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
9bcb3d9cf8508e7eae528b44,73e4c94e4d622c02cc6f28d1,3,NYN,3/4,1/4,-2.0,-2.1972245773362196,2.1972245773362196,True,29,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
bf7cdff397478f983724d33b,452fdb3e9010a8bd32406f7f,3,YNY,3/4,1/4,2.0,2.1972245773362196,-2.1972245773362196,True,2,final_prompt,reliability_interchange,-0.125,-0.25,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,0.125,False,False,False
bf7cdff397478f983724d33b,452fdb3e9010a8bd32406f7f,3,YNY,3/4,1/4,2.0,2.1972245773362196,-2.1972245773362196,True,31,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,-0.0,False,False,False
bf7cdff397478f983724d33b,452fdb3e9010a8bd32406f7f,3,YNY,3/4,1/4,2.0,2.1972245773362196,-2.1972245773362196,True,29,final_prompt,reliability_interchange,-0.125,-0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,-0.0,False,False,False
8e4304eb5365ba9aede0f654,ba411c070cc4a4158f58db22,4,NYN,1/20,19/20,-2.0,5.888877958332881,-5.8888779583328805,True,2,final_prompt,reliability_interchange,-0.625,-0.5,0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.125,False,False,False
8e4304eb5365ba9aede0f654,ba411c070cc4a4158f58db22,4,NYN,1/20,19/20,-2.0,5.888877958332881,-5.8888779583328805,True,31,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
8e4304eb5365ba9aede0f654,ba411c070cc4a4158f58db22,4,NYN,1/20,19/20,-2.0,5.888877958332881,-5.8888779583328805,True,29,final_prompt,reliability_interchange,-0.625,-0.5,0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.125,False,False,False
72c3186e597a179ead4dd104,47e0f54ecb2f9a5d53bb6dae,4,YNY,1/20,19/20,2.0,-5.888877958332881,5.8888779583328805,True,2,final_prompt,reliability_interchange,0.125,0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
72c3186e597a179ead4dd104,47e0f54ecb2f9a5d53bb6dae,4,YNY,1/20,19/20,2.0,-5.888877958332881,5.8888779583328805,True,31,final_prompt,reliability_interchange,0.125,0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
72c3186e597a179ead4dd104,47e0f54ecb2f9a5d53bb6dae,4,YNY,1/20,19/20,2.0,-5.888877958332881,5.8888779583328805,True,29,final_prompt,reliability_interchange,0.125,0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
ba411c070cc4a4158f58db22,8e4304eb5365ba9aede0f654,4,NYN,19/20,1/20,-2.0,-5.8888779583328805,5.888877958332881,True,2,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
ba411c070cc4a4158f58db22,8e4304eb5365ba9aede0f654,4,NYN,19/20,1/20,-2.0,-5.8888779583328805,5.888877958332881,True,31,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
ba411c070cc4a4158f58db22,8e4304eb5365ba9aede0f654,4,NYN,19/20,1/20,-2.0,-5.8888779583328805,5.888877958332881,True,29,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
47e0f54ecb2f9a5d53bb6dae,72c3186e597a179ead4dd104,4,YNY,19/20,1/20,2.0,5.8888779583328805,-5.888877958332881,True,2,final_prompt,reliability_interchange,0.875,1.0,0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.125,False,False,False
47e0f54ecb2f9a5d53bb6dae,72c3186e597a179ead4dd104,4,YNY,19/20,1/20,2.0,5.8888779583328805,-5.888877958332881,True,31,final_prompt,reliability_interchange,0.875,0.875,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
47e0f54ecb2f9a5d53bb6dae,72c3186e597a179ead4dd104,4,YNY,19/20,1/20,2.0,5.8888779583328805,-5.888877958332881,True,29,final_prompt,reliability_interchange,0.875,0.875,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
ffb59b7128d58d5a2daee06c,34e3af1ff0014acd4a3e1613,4,NYN,1/4,3/4,-2.0,2.1972245773362196,-2.1972245773362196,True,2,final_prompt,reliability_interchange,-0.5,-0.375,0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.125,False,False,False
ffb59b7128d58d5a2daee06c,34e3af1ff0014acd4a3e1613,4,NYN,1/4,3/4,-2.0,2.1972245773362196,-2.1972245773362196,True,31,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
ffb59b7128d58d5a2daee06c,34e3af1ff0014acd4a3e1613,4,NYN,1/4,3/4,-2.0,2.1972245773362196,-2.1972245773362196,True,29,final_prompt,reliability_interchange,-0.5,-0.375,0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.125,False,False,False
ace4383f6642fe3ee39e39d0,3a234f529097dd9d3c03ecc8,4,YNY,1/4,3/4,2.0,-2.1972245773362196,2.1972245773362196,True,2,final_prompt,reliability_interchange,0.125,0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
ace4383f6642fe3ee39e39d0,3a234f529097dd9d3c03ecc8,4,YNY,1/4,3/4,2.0,-2.1972245773362196,2.1972245773362196,True,31,final_prompt,reliability_interchange,0.125,0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
ace4383f6642fe3ee39e39d0,3a234f529097dd9d3c03ecc8,4,YNY,1/4,3/4,2.0,-2.1972245773362196,2.1972245773362196,True,29,final_prompt,reliability_interchange,0.125,0.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
34e3af1ff0014acd4a3e1613,ffb59b7128d58d5a2daee06c,4,NYN,3/4,1/4,-2.0,-2.1972245773362196,2.1972245773362196,True,2,final_prompt,reliability_interchange,-0.25,-0.375,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.125,False,False,False
34e3af1ff0014acd4a3e1613,ffb59b7128d58d5a2daee06c,4,NYN,3/4,1/4,-2.0,-2.1972245773362196,2.1972245773362196,True,31,final_prompt,reliability_interchange,-0.25,-0.25,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
34e3af1ff0014acd4a3e1613,ffb59b7128d58d5a2daee06c,4,NYN,3/4,1/4,-2.0,-2.1972245773362196,2.1972245773362196,True,29,final_prompt,reliability_interchange,-0.25,-0.25,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
3a234f529097dd9d3c03ecc8,ace4383f6642fe3ee39e39d0,4,YNY,3/4,1/4,2.0,2.1972245773362196,-2.1972245773362196,True,2,final_prompt,reliability_interchange,0.75,0.75,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
3a234f529097dd9d3c03ecc8,ace4383f6642fe3ee39e39d0,4,YNY,3/4,1/4,2.0,2.1972245773362196,-2.1972245773362196,True,31,final_prompt,reliability_interchange,0.75,0.75,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
3a234f529097dd9d3c03ecc8,ace4383f6642fe3ee39e39d0,4,YNY,3/4,1/4,2.0,2.1972245773362196,-2.1972245773362196,True,29,final_prompt,reliability_interchange,0.75,0.75,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
28543c4735035178196382f6,b6cc3198e676991b349250ca,6,YYY,1/20,19/20,-3.0,8.833316937499323,-8.83331693749932,True,2,final_prompt,reliability_interchange,-1.125,-1.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
28543c4735035178196382f6,b6cc3198e676991b349250ca,6,YYY,1/20,19/20,-3.0,8.833316937499323,-8.83331693749932,True,31,final_prompt,reliability_interchange,-1.125,-1.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
28543c4735035178196382f6,b6cc3198e676991b349250ca,6,YYY,1/20,19/20,-3.0,8.833316937499323,-8.83331693749932,True,29,final_prompt,reliability_interchange,-1.125,-1.125,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
ae107a48f002253e63637b64,7bc8cc64de85952a9a8b84ea,6,NNN,1/20,19/20,3.0,-8.833316937499323,8.83331693749932,True,2,final_prompt,reliability_interchange,2.0,2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
ae107a48f002253e63637b64,7bc8cc64de85952a9a8b84ea,6,NNN,1/20,19/20,3.0,-8.833316937499323,8.83331693749932,True,31,final_prompt,reliability_interchange,2.0,2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
ae107a48f002253e63637b64,7bc8cc64de85952a9a8b84ea,6,NNN,1/20,19/20,3.0,-8.833316937499323,8.83331693749932,True,29,final_prompt,reliability_interchange,2.0,2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
b6cc3198e676991b349250ca,28543c4735035178196382f6,6,YYY,19/20,1/20,-3.0,-8.83331693749932,8.833316937499323,True,2,final_prompt,reliability_interchange,-2.0,-2.125,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.125,False,False,False
b6cc3198e676991b349250ca,28543c4735035178196382f6,6,YYY,19/20,1/20,-3.0,-8.83331693749932,8.833316937499323,True,31,final_prompt,reliability_interchange,-2.0,-2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
b6cc3198e676991b349250ca,28543c4735035178196382f6,6,YYY,19/20,1/20,-3.0,-8.83331693749932,8.833316937499323,True,29,final_prompt,reliability_interchange,-2.0,-2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
7bc8cc64de85952a9a8b84ea,ae107a48f002253e63637b64,6,NNN,19/20,1/20,3.0,8.83331693749932,-8.833316937499323,True,2,final_prompt,reliability_interchange,2.375,2.25,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.125,False,False,False
7bc8cc64de85952a9a8b84ea,ae107a48f002253e63637b64,6,NNN,19/20,1/20,3.0,8.83331693749932,-8.833316937499323,True,31,final_prompt,reliability_interchange,2.375,2.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
7bc8cc64de85952a9a8b84ea,ae107a48f002253e63637b64,6,NNN,19/20,1/20,3.0,8.83331693749932,-8.833316937499323,True,29,final_prompt,reliability_interchange,2.375,2.25,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.125,False,False,False
08edb6c3d4f85e66bf5f6e63,28f72bcb2aac7e16684a709d,6,YYY,1/4,3/4,-3.0,3.295836866004329,-3.295836866004329,True,2,final_prompt,reliability_interchange,-1.375,-1.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
08edb6c3d4f85e66bf5f6e63,28f72bcb2aac7e16684a709d,6,YYY,1/4,3/4,-3.0,3.295836866004329,-3.295836866004329,True,31,final_prompt,reliability_interchange,-1.375,-1.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
08edb6c3d4f85e66bf5f6e63,28f72bcb2aac7e16684a709d,6,YYY,1/4,3/4,-3.0,3.295836866004329,-3.295836866004329,True,29,final_prompt,reliability_interchange,-1.375,-1.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
09512dc36a1a88819955cb0f,fc24c29bdf1e9a9baf21b91e,6,NNN,1/4,3/4,3.0,-3.295836866004329,3.295836866004329,True,2,final_prompt,reliability_interchange,1.75,1.875,0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.125,False,False,False
09512dc36a1a88819955cb0f,fc24c29bdf1e9a9baf21b91e,6,NNN,1/4,3/4,3.0,-3.295836866004329,3.295836866004329,True,31,final_prompt,reliability_interchange,1.75,1.75,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.0,False,False,False
09512dc36a1a88819955cb0f,fc24c29bdf1e9a9baf21b91e,6,NNN,1/4,3/4,3.0,-3.295836866004329,3.295836866004329,True,29,final_prompt,reliability_interchange,1.75,1.875,0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.125,False,False,False
28f72bcb2aac7e16684a709d,08edb6c3d4f85e66bf5f6e63,6,YYY,3/4,1/4,-3.0,-3.295836866004329,3.295836866004329,True,2,final_prompt,reliability_interchange,-2.0,-2.125,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.125,False,False,False
28f72bcb2aac7e16684a709d,08edb6c3d4f85e66bf5f6e63,6,YYY,3/4,1/4,-3.0,-3.295836866004329,3.295836866004329,True,31,final_prompt,reliability_interchange,-2.0,-2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
28f72bcb2aac7e16684a709d,08edb6c3d4f85e66bf5f6e63,6,YYY,3/4,1/4,-3.0,-3.295836866004329,3.295836866004329,True,29,final_prompt,reliability_interchange,-2.0,-2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
fc24c29bdf1e9a9baf21b91e,09512dc36a1a88819955cb0f,6,NNN,3/4,1/4,3.0,3.295836866004329,-3.295836866004329,True,2,final_prompt,reliability_interchange,2.0,2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
fc24c29bdf1e9a9baf21b91e,09512dc36a1a88819955cb0f,6,NNN,3/4,1/4,3.0,3.295836866004329,-3.295836866004329,True,31,final_prompt,reliability_interchange,2.0,2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
fc24c29bdf1e9a9baf21b91e,09512dc36a1a88819955cb0f,6,NNN,3/4,1/4,3.0,3.295836866004329,-3.295836866004329,True,29,final_prompt,reliability_interchange,2.0,2.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.0,False,False,False
46c1717695988798e77a81c5,b5b899075c40e26199c9de22,9,YNN,1/20,19/20,-1.0,2.9444389791664407,-2.9444389791664403,True,2,final_prompt,reliability_interchange,-0.625,-0.75,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,0.125,False,False,False
