row_id,schedule,split,reliability,reliability_exact,delta_a,z_bayes,z_heuristic,margin,emitted_choice,emitted_correct,non_tie,logit_choice,logit_correct,emitted_logit_disagree
08a5bcea390970af935896b5,27,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.0,C2,False,True,C2,False,False
c757cf54f29698d4d6518fcc,27,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
79f063e05b7e39faec1686fb,27,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
c7e37f01617c1ed1646bcbcc,27,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,-0.25,C2,True,True,C2,True,False
161467fd1c5a5aebacacb233,27,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.0,C2,False,True,C2,False,False
14e0ec87d9dc2dde0b75ba31,27,train,0.15,3/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
6f1e37f9b2bba600a052efec,28,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
b362f5ef968779606a4e586d,28,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
d63b604b88d6f2721efbd29a,28,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.0,C2,False,True,C2,False,False
8ed024af4f577faeb09227ed,28,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-0.75,C2,False,True,C2,False,False
692bea8cb0929933bc4258b2,28,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,-0.375,C2,True,True,C2,True,False
e40c0b69d1bdb08fd0518ff1,28,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,-0.375,C2,True,True,C2,True,False
c9b4360fe9f5a9069196afb0,28,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
4c8641dc60fea97eb98b9076,28,train,0.15,3/20,0.0,-0.0,0.0,-0.125,C2,,False,C2,False,False
70bb4bfbb47e18c8a5d1505d,29,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
c8ca62b698e7528bdf667438,29,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
d1c9f4c756373fc4cc899a28,29,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
48f811396f9d055c75b3df31,29,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.5,C2,False,True,C2,False,False
f8bd37775578bd37d29cfe64,29,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.25,C2,True,True,C2,True,False
6af08b9f79cf5582856552f1,29,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.125,C2,True,True,C2,True,False
b4f3bf7a2b3c72d0e318f99e,29,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.25,C2,True,True,C2,True,False
fa18d705640a74c612808236,29,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.25,C1,False,True,C1,False,False
3f15a8bf0ebf95844d537db6,30,train,0.15,3/20,3.0,-5.203803166164319,5.203803166164319,0.0,C1,False,True,TIE,False,True
43bd9f9a66490b8e2ba137b1,30,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
d61339090fb2b1fae02391c1,30,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-1.0,C2,True,True,C2,True,False
44f9c83f663a258f7740656c,30,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
b204f61a728a941a74eb03d9,30,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-1.0,C2,True,True,C2,True,False
7739a930aa030e3ec4616cda,30,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.375,C2,False,True,C2,False,False
c7f2cc317ea2e654f2e7f4a5,30,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.75,C2,False,True,C2,False,False
a27df287dc5c02e89c656434,30,train,0.15,3/20,-3.0,5.203803166164319,-5.203803166164319,-1.875,C2,False,True,C2,False,False
4f45d4a3c35c7787d956db62,31,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.375,C2,False,True,C2,False,False
1e5b2891e740b0d367ea1051,31,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.625,C2,True,True,C2,True,False
1aac168ebb4caf4135bdffd1,31,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.125,C2,False,True,C2,False,False
5169708c3331d04d06874981,31,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.125,C1,False,True,C1,False,False
7973f6de334be693b1cc1597,31,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,0.0,C1,True,True,TIE,False,True
edc3add1ae26f9bb4a4b6bc2,31,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.375,C1,False,True,C1,False,False
df8e708d47f61eb10752cf86,31,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.25,C2,False,True,C2,False,False
7ab11053ffac6e7cb30c4376,31,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,1.25,C1,False,True,C1,False,False
b189461f42567aa4ddcb1892,32,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
fdf51dbe161dd5c3726417af,32,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
cd4776d8cc73cf1e1f9a8cec,32,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
ebbea65854cd5a8b76e4bc35,32,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.375,C2,True,True,C2,True,False
db1e6fda4592d777f257d8cd,32,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.625,C2,False,True,C2,False,False
c1a17d89242667539bfa2f55,32,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.25,C2,True,True,C2,True,False
6aec71578b0421b9f5be0186,32,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.5,C2,False,True,C2,False,False
12871edcd32061965802f3c8,32,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.375,C1,False,True,C1,False,False
c984927f55139a5c44414279,33,train,0.15,3/20,-3.0,5.203803166164319,-5.203803166164319,-0.875,C2,False,True,C2,False,False
54b045b79cb821a003e3e947,33,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.375,C2,False,True,C2,False,False
a1a8948add6ce71562df97d6,33,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.25,C2,False,True,C2,False,False
458c3eec125defe7d4de6a48,33,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.375,C1,False,True,C1,False,False
2680cccebd7c52147ae46b3f,33,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,0.5,C1,True,True,C1,True,False
afbd82fc674e3803a851fa3a,33,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.75,C1,False,True,C1,False,False
f3e87c063cdbecec6fd31d49,33,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.875,C1,False,True,C1,False,False
761eaa8ad49169c41a52b892,33,train,0.15,3/20,3.0,-5.203803166164319,5.203803166164319,1.5,C1,False,True,C1,False,False
c363b14ca9dfad6663667ee2,34,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.0,C1,False,True,TIE,False,True
c3333c53a7749f4c90883e9f,34,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.125,C2,True,True,C2,True,False
a7f251bacffd124c03c01ede,34,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.125,C1,False,True,C1,False,False
8bcce917e29d4fb6cb5f8666,34,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.125,C1,False,True,C1,False,False
8a2aa9c6082edb287c54dbda,34,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.75,C2,False,True,C2,False,False
57ddecd662124d90df3ab4eb,34,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.625,C2,False,True,C2,False,False
62b3391385909b7b4707dad6,34,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.625,C2,False,True,C2,False,False
83ea19a0e6e3b24649f4852a,34,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.125,C2,False,True,C2,False,False
643068ce06baf2458f56217c,35,train,0.15,3/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
ca944fe761f6ef6166cf2789,35,train,0.15,3/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
178635194faec8af5cfdf797,35,train,0.15,3/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
7f28f1ac481160cddc09ed9f,35,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
77ebcc9910de0385751e1afd,35,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
3e9f47e0471c9677134d5377,35,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
b3d1e05eb325b173b1b1288d,35,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
2783cf14ccb24a85d12a30ef,35,train,0.15,3/20,0.0,-0.0,0.0,-0.125,C2,,False,C2,False,False
ba16b2264df9447c2db63370,36,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.375,C2,False,True,C2,False,False
2ddea5ee281f674332330b60,36,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.125,C2,False,True,C2,False,False
f4a7da38be9baed9da93229a,36,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.875,C2,True,True,C2,True,False
4b596f897d0d46403f39ac54,36,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.75,C2,True,True,C2,True,False
a9b32f3b7bf34cdb5a3bdf6a,36,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
00b19aae442c801d663fb592,36,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.75,C2,False,True,C2,False,False
78b8b00258dda7f5b3d8d1d6,36,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
43317b5afcbe75644cd2892a,36,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.125,C1,False,True,C2,True,True
5387018a99a6612c1b724e5c,37,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
03dd850ce9e8fb79ea64d9c7,37,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
10dc54a7429a1d10b290b95b,37,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
8b58e3c9335cdbc62a3a71b3,37,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
b379fe0a8399ff53f8bd0e71,37,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
1f4f6965ac7caa2969804ead,37,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
a9e03ca814583c8ffd029872,37,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
3833cfeea08fda357180a2e3,37,train,0.15,3/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
c289b2afbfca92f63e86befa,38,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.625,C2,True,True,C2,True,False
717018370cb6520f1f428ca0,38,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.75,C2,False,True,C2,False,False
d84d41efad7663191aec564f,38,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.25,C2,False,True,C2,False,False
d88ffcecb99aa18c98e1d60f,38,train,0.15,3/20,-3.0,5.203803166164319,-5.203803166164319,-0.875,C2,False,True,C2,False,False
8c71f6b737045de38083baec,38,train,0.15,3/20,3.0,-5.203803166164319,5.203803166164319,0.0,C1,False,True,TIE,False,True
3023609fada781741f487750,38,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.25,C2,True,True,C2,True,False
d7de50d9f3ac71f4ca268ba0,38,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.875,C2,True,True,C2,True,False
b3f5068ef9a463b8fb9671a4,38,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.5,C2,False,True,C2,False,False
718b0c6f7f36742e187b57af,39,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
7e5a978596239112a0428b3a,39,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
6f71a7fe1444620ba7b1590d,39,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
ccfc0d3596ffda4722a681ea,39,train,0.15,3/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
542d64323ba2d6fd968c8e82,39,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
224e52d875a6d062ba64b8e5,39,train,0.15,3/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
1ac053095be145f36925fe32,39,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
b8dcb2adcee9f5832dd8c784,39,train,0.15,3/20,0.0,-0.0,0.0,0.0,C1,,False,TIE,False,True
da816dc8f895a9eecb4e0c40,40,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,0.25,C1,False,True,C1,False,False
e7fc289c0a8a5864a5046fcc,40,train,0.15,3/20,0.0,-0.0,0.0,-0.125,C2,,False,C2,False,False
1e2e4537e9f912221f1bff6e,40,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,0.0,C1,False,True,TIE,False,True
9b13b5a4429f885f52dd33ac,40,train,0.15,3/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
233cef1d00d3c300e85a73a4,40,train,0.15,3/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
9a0f383a2b6c2cd306496e86,40,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.0,C2,False,True,C2,False,False
fdefdee32a8923a9ec193c4f,40,train,0.15,3/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
695c9de3ee1e96165f9b3bf3,40,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-0.875,C2,False,True,C2,False,False
5261c28ef765772cb84c77fd,41,train,0.15,3/20,0.0,-0.0,0.0,-1.25,C2,,False,C2,False,False
63ab36291e7d4feaaa444c34,41,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.25,C2,False,True,C2,False,False
265c4a447df4522ffe4709f7,41,train,0.15,3/20,0.0,-0.0,0.0,-1.125,C2,,False,C2,False,False
aa09d9bf69f2fa9f389617ec,41,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.0,C2,False,True,C2,False,False
6f5ae6a7d6a9c6ec967ee81d,41,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,-0.5,C2,True,True,C2,True,False
4e723079afa168d7122f48b7,41,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
161c1d323a785867da87bd38,41,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,-0.5,C2,True,True,C2,True,False
12c70517dd5894e00fbe260a,41,train,0.15,3/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
c71962c0ccf8a849e4ebeec8,42,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
64f703ca13f5858ade1d4dbb,42,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.75,C2,False,True,C2,False,False
e5272492edef4dd3570dae5b,42,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
f089dc00d34df82c0f5779d2,42,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.25,C2,True,True,C2,True,False
fb8d17450602c03cb1872b89,42,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.625,C2,False,True,C2,False,False
91de8e34c1eb0216b0204046,42,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.5,C2,False,True,C2,False,False
6976e22a9bd87a5744d0fab3,42,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.25,C2,True,True,C2,True,False
bc45e52755e6e2f566ec0bf6,42,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.25,C1,False,True,C1,False,False
8c70ce51ce02f42682f2de30,43,train,0.15,3/20,0.0,-0.0,0.0,-1.125,C2,,False,C2,False,False
982ecb97092c43d908bc4acf,43,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-0.75,C2,False,True,C2,False,False
566efd067cec2ec122b1312e,43,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
fff61f18af016c15d191979f,43,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-0.5,C2,False,True,C2,False,False
2420621b658e54cab75e2a45,43,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,0.0,C1,False,True,TIE,False,True
2baad1fca1ff5dcb9d659f63,43,train,0.15,3/20,0.0,-0.0,0.0,0.125,C1,,False,C1,False,False
267e5b29ca7355b38f5f825f,43,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,0.25,C1,False,True,C1,False,False
cb8ca64a9d59050c2ff2f675,43,train,0.15,3/20,0.0,-0.0,0.0,0.625,C1,,False,C1,False,False
8eacfc377a1d4a98d678c8b2,44,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.25,C2,False,True,C2,False,False
afcb5ce77d4c81d4d0bad8fb,44,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.875,C2,False,True,C2,False,False
4b546ca9a05ba6bf8ecfedea,44,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.875,C2,False,True,C2,False,False
d6fac11d8160792d64fb3eaa,44,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.25,C2,False,True,C2,False,False
60c4391466e53da2b35a4861,44,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.0,C1,False,True,TIE,False,True
e8994df43096ce1b0f6f4242,44,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.125,C1,False,True,C1,False,False
6d61df952a8c3c3b22f9bb33,44,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.125,C1,False,True,C1,False,False
b79f2c612060773284463d32,44,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.875,C1,False,True,C1,False,False
24c6a9931dc359014d1ff1bf,45,train,0.15,3/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
9781f8ac1ce050ff41d0e3f5,45,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
a76d50c0fafc7595f06858b0,45,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
4191dd5d37e7c754a99b7299,45,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
11aa3ad82707cfd2b5068386,45,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
62d2806890f6972dcfd3a145,45,train,0.15,3/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
77bdce68bff08207bda72dfb,45,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
84861ae9d12f9cbc4d0e607c,45,train,0.15,3/20,0.0,-0.0,0.0,0.125,C1,,False,C1,False,False
dbea4698041028e807391913,46,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.5,C2,False,True,C2,False,False
8158dbd7860ec1adc4406458,46,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.125,C2,False,True,C2,False,False
59b64c301b2ab20c5f07cb2b,46,train,0.15,3/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
baeca56e483e57ba9ac1c065,46,train,0.15,3/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
1242b560a4f029132c43ed87,46,train,0.15,3/20,0.0,-0.0,0.0,-0.125,C2,,False,C2,False,False
18f19e395bf389d127bbff43,46,train,0.15,3/20,0.0,-0.0,0.0,0.0,C1,,False,TIE,False,True
f2d84016ba3ebf038c2c6b7a,46,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,0.375,C1,False,True,C1,False,False
c08a8a0462418587074cb511,46,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,1.125,C1,False,True,C1,False,False
8368a4b6acf129c5bdf7241e,47,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
c117a1ec7b3c3d1836664fac,47,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
1d723feabfd67c53b10fd8f9,47,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.875,C2,False,True,C2,False,False
55824cf2c659588fb429d3a0,47,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.625,C2,False,True,C2,False,False
06efe0ead8ac76bdd84191fc,47,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.25,C2,True,True,C2,True,False
15a4636273c780d172d555ce,47,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
c943bd9490446b7fc0b6c7a2,47,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.875,C2,False,True,C2,False,False
0d0f36db9b59a1ce0798af79,47,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.375,C2,False,True,C2,False,False
9ca2dc2896bf57e3ce3645b0,48,train,0.15,3/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
8f8c2a88148a527f8adc2ada,48,train,0.15,3/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
dd057ec16fb9511eafaf9b54,48,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.125,C2,False,True,C2,False,False
bb237a0896eb3af3757433ec,48,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-0.125,C2,False,True,C2,False,False
6a88f391658c8c30176f6258,48,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,0.0,C1,False,True,TIE,False,True
01a328a103146c78c944771e,48,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,0.125,C1,False,True,C1,False,False
43f8ba44cb8a77cfae7e1696,48,train,0.15,3/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
d0f1aca8c4284a74ee415762,48,train,0.15,3/20,0.0,-0.0,0.0,0.5,C1,,False,C1,False,False
03011609c0be5b015547cfab,49,train,0.15,3/20,0.0,-0.0,0.0,-1.25,C2,,False,C2,False,False
bb7469c3bd315d1af7b59cdb,49,train,0.15,3/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
742975efc3d451076184f640,49,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-1.125,C2,False,True,C2,False,False
2a2fac087838d987895728b7,49,train,0.15,3/20,-2.0,3.4692021107762128,-3.4692021107762128,-0.75,C2,False,True,C2,False,False
2ffd12b7f04ae4117ad96e30,49,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,-0.125,C2,True,True,C2,True,False
8ba64566eabdb7d8163a51f1,49,train,0.15,3/20,2.0,-3.4692021107762128,3.4692021107762128,-0.25,C2,True,True,C2,True,False
a3be05f23f5f906ff2312b0a,49,train,0.15,3/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
aeb7884dd1dc67a74d57a741,49,train,0.15,3/20,0.0,-0.0,0.0,0.25,C1,,False,C1,False,False
efb82a04102f39208aab91dc,50,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.25,C1,False,True,C1,False,False
7b37349990d26429ae934b33,50,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,0.125,C1,True,True,C1,True,False
766678c5c353e1be446201bf,50,train,0.15,3/20,3.0,-5.203803166164319,5.203803166164319,1.0,C1,False,True,C1,False,False
4027cc71dd99ebedee682d89,50,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.125,C1,False,True,C1,False,False
74fa37d4b9864bc161629a4b,50,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.125,C2,False,True,C2,False,False
e8dc566b28c158735dff3543,50,train,0.15,3/20,-3.0,5.203803166164319,-5.203803166164319,-0.875,C2,False,True,C2,False,False
d9a1d2df1bb46d86adf672b2,50,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.625,C1,False,True,C1,False,False
8a908a6cfcfd11cc161b9a53,50,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,0.625,C1,True,True,C1,True,False
92885750ec77c9b257f24e82,51,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.5,C2,False,True,C2,False,False
034e40fc74ec053f00aa0503,51,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.375,C2,True,True,C2,True,False
aa44acd5b1103ce7325f8fff,51,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.375,C2,True,True,C2,True,False
c269d4d10d16f06f9b5b64f7,51,train,0.15,3/20,3.0,-5.203803166164319,5.203803166164319,-0.125,C2,True,True,C2,True,False
49b9247de82133412a1b12ea,51,train,0.15,3/20,-3.0,5.203803166164319,-5.203803166164319,-1.25,C2,False,True,C2,False,False
3a304f96f82a31ca26b00a98,51,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.625,C2,False,True,C2,False,False
82b1e24c4813ec4ce8a0b418,51,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.75,C2,False,True,C2,False,False
e6e1119dbf0f5ef3e78a2128,51,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,0.0,C1,False,True,TIE,False,True
ae0d291f8977349d61649cde,52,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
ef295fb669b1ae5a62572fce,52,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.875,C2,True,True,C2,True,False
37741ed7b07b2f3f34bdcf28,52,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-1.0,C2,False,True,C2,False,False
94506f543d408b9d1f59c3a4,52,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.5,C2,True,True,C2,True,False
ef960932e85ced77432f27ab,52,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.75,C2,False,True,C2,False,False
8757c1fc9f6a68d4994a0e7d,52,train,0.15,3/20,1.0,-1.7346010553881064,1.7346010553881064,-0.375,C2,True,True,C2,True,False
7dd688fedae5dae868ee2dbe,52,train,0.15,3/20,-1.0,1.7346010553881064,-1.7346010553881064,-0.75,C2,False,True,C2,False,False
